id,name,species,breed,birth_date,adoption_center_id,image_url
2145ca6c-ddfb-46e8-81db-67ce7261d105,Pascual,Bird,Lovebird,2010-12-29,82,https://placedog.net/500/400?id=40
0b93a352-0110-412c-8218-76dbf13df3e1,Chita,Bird,Lovebird,2016-09-29,56,https://placedog.net/500/400?id=41
aa0e85d7-6ff9-43b6-b001-a9ffe65548b0,Nuria,Rabbit,Dutch,2021-04-16,109,https://placedog.net/500/400?id=42
4edfb257-4f24-4167-bcc5-83f9bf412a40,Almudena,Cat,Sphynx,2014-08-25,147,https://placedog.net/500/400?id=43
2eeb7b54-f8b7-452d-96c8-9346e8da4188,Ciríaco,Bird,Cockatiel,2014-04-27,39,https://placedog.net/500/400?id=44
84e508c1-0489-4e13-a306-5fc4fc1e6996,Gema,Bird,Budgerigar,2021-10-14,114,https://placedog.net/500/400?id=45
1b6a89cc-9ac7-49f8-b924-c37baec878a0,Rodolfo,Bird,Budgerigar,2016-01-04,162,https://placedog.net/500/400?id=46
c72bed6c-d428-4485-b18e-79f6a4e80b77,Merche,Cat,Persian,2015-07-01,70,https://placedog.net/500/400?id=47
9db84bb6-6904-4ce5-9167-4b0a0a524273,Abel,Bird,Canary,2012-03-11,136,https://placedog.net/500/400?id=48
ac0d0128-4292-4e81-91e5-49305ebe8361,Clemente,Rabbit,Mini Rex,2023-08-31,56,https://placedog.net/500/400?id=49
244a4473-fb02-4a72-86b6-510be6e1a116,Cristóbal,Bird,Lovebird,2014-11-28,114,https://placedog.net/500/400?id=50
5ad49dcf-2624-47b3-84cf-c11bc04b1225,Marisela,Cat,Maine Coon,2012-05-01,86,https://placedog.net/500/400?id=51
d2af62c3-8a7a-470d-99a5-3ccb523c177b,María,Bird,Lovebird,2016-06-04,55,https://placedog.net/500/400?id=52
c0f16dea-2cf8-40f5-aaf8-d4e927448d44,Tiburcio,Cat,Persian,2011-07-20,181,https://placedog.net/500/400?id=53
2ebc09c2-1cba-4e48-9cb7-db608d4d3d1e,Victorino,Bird,Parrot,2015-06-28,32,https://placedog.net/500/400?id=54
58c11b48-1fac-4959-82dd-54d53b3462c3,Anabel,Cat,Persian,2015-05-12,148,https://placedog.net/500/400?id=55
4a046f48-d5ec-44b0-9cea-d0ee271041a5,Eustaquio,Bird,Canary,2025-07-29,112,https://placedog.net/500/400?id=56
a2a1f2b7-c53a-4ff6-bdd6-d85043ec5381,Cirino,Bird,Budgerigar,2020-05-18,78,https://placedog.net/500/400?id=57
5346e3bb-d04b-42c4-85dc-6f383e934e92,Ambrosio,Bird,Budgerigar,2011-11-03,157,https://placedog.net/500/400?id=58
89731f52-88b0-4980-9b2b-12411c46ae45,Wálter,Bird,Lovebird,2013-04-05,107,https://placedog.net/500/400?id=59
387ac76f-3df6-4186-92da-800a73b63980,Régulo,Cat,Persian,2022-10-01,16,https://placedog.net/500/400?id=60
4b8d95d2-84e2-40f7-abf4-4ae5f55989b9,Jennifer,Bird,Cockatiel,2023-03-09,193,https://placedog.net/500/400?id=61
71aee341-c999-4e1b-8332-2058126790c2,Jose Angel,Cat,Bengal,2015-11-02,154,https://placedog.net/500/400?id=62
3a39b33f-65fb-4f1c-aa27-a12f5d480cdc,Vilma,Cat,Persian,2020-08-27,16,https://placedog.net/500/400?id=63
8be8f0c6-9df7-4373-b7cc-439fb0393266,Bárbara,Dog,German Shepherd,2016-05-07,89,https://placedog.net/500/400?id=64
37ffb45a-2014-43ce-a6bd-f74078fdc9b2,Epifanio,Cat,Siamese,2018-11-07,48,https://placedog.net/500/400?id=65
6419f9d3-c1d5-41c5-a365-64b7094cfecf,María,Dog,German Shepherd,2018-04-15,6,https://placedog.net/500/400?id=66
aa3f2d5b-73fa-4048-9cc8-887a3c1eac7d,Melchor,Bird,Cockatiel,2018-12-21,133,https://placedog.net/500/400?id=67
7e97dfb0-8e67-4bf4-89cd-7c91a2bec590,Teodoro,Bird,Lovebird,2021-10-15,52,https://placedog.net/500/400?id=68
57de8aec-9825-4c55-aea6-116a59be7e01,Jessica,Bird,Cockatiel,2020-01-21,122,https://placedog.net/500/400?id=69
604c3237-ba75-47d1-b13f-f6968f4a4261,Mireia,Dog,Labrador Retriever,2021-04-17,157,https://placedog.net/500/400?id=70
315f4554-aabe-4ed2-bc8c-47f14fee0c29,Lucila,Dog,Labrador Retriever,2023-11-24,192,https://placedog.net/500/400?id=71
430acbbd-4830-4f25-9740-f58c3800d97d,Osvaldo,Rabbit,Lionhead,2014-07-18,195,https://placedog.net/500/400?id=72
9186291a-eb16-45c7-912b-b99d2e3d61d9,Lola,Cat,Siamese,2018-06-29,186,https://placedog.net/500/400?id=73
dd0400fa-ff1b-4353-9234-234795f9b41e,Adela,Rabbit,Lop,2025-02-19,46,https://placedog.net/500/400?id=74
2c6e007b-ddea-4451-9704-67155fdd3e0a,Ciríaco,Dog,Labrador Retriever,2013-10-21,143,https://placedog.net/500/400?id=75
cb0eb540-4e06-408c-b7b1-c86c6ebb8c1b,Coral,Dog,Golden Retriever,2016-04-22,161,https://placedog.net/500/400?id=76
6a9afe6a-1aea-455d-8901-fdd50d079437,Celia,Cat,Persian,2012-08-09,185,https://placedog.net/500/400?id=77
7689c1fe-9f10-4f16-89c9-7afb2118792a,Andrés Felipe,Bird,Cockatiel,2015-11-26,93,https://placedog.net/500/400?id=78
806491be-1759-49a2-9fa5-20847b7a8ffd,Modesta,Bird,Canary,2015-04-15,33,https://placedog.net/500/400?id=79
5250caa8-3f96-46c8-9979-4bcdd830319d,Florentino,Bird,Lovebird,2012-05-25,141,https://placedog.net/500/400?id=80
328817b9-a7c2-42e7-95bf-5f8d91f57000,Rómulo,Dog,Labrador Retriever,2019-04-28,39,https://placedog.net/500/400?id=81
51aee1f3-c1be-46b4-aa8c-c1a02d72f8c5,Aránzazu,Cat,Bengal,2022-03-02,158,https://placedog.net/500/400?id=82
515fbb22-7da3-4ab8-ad14-397e45a9cfc4,Inocencio,Rabbit,Rex,2021-12-27,114,https://placedog.net/500/400?id=83
d1472a23-1acf-4d5b-9272-6e017e598a46,Manuel,Rabbit,Dutch,2011-03-23,124,https://placedog.net/500/400?id=84
7e0ac490-394e-4aa1-923f-afe66295cb7b,Apolinar,Rabbit,Lionhead,2011-03-05,72,https://placedog.net/500/400?id=85
1e274ffa-22f8-4430-801d-ff1d066ac722,Lisandro,Cat,Bengal,2014-01-09,155,https://placedog.net/500/400?id=86
0f44e715-3302-4966-bfbf-85b417eddcbb,Victoria,Bird,Canary,2011-02-24,110,https://placedog.net/500/400?id=87
8998f2ed-e768-4a7f-8093-b04e0693992a,Curro,Bird,Canary,2014-11-09,63,https://placedog.net/500/400?id=88
3538dedd-c458-4f00-8769-08c6d5a6b615,Marcos,Bird,Cockatiel,2022-05-23,116,https://placedog.net/500/400?id=89
e40a9afb-51de-447f-8d72-1c2071b3693d,Encarna,Dog,French Bulldog,2018-07-23,173,https://placedog.net/500/400?id=90
1dc84f8b-9116-4618-a620-aa23c56ebd8e,Anastasia,Dog,German Shepherd,2013-10-31,78,https://placedog.net/500/400?id=91
b8e641e5-2a84-4f2d-b147-bc5593854d4f,Ildefonso,Cat,Sphynx,2015-02-26,147,https://placedog.net/500/400?id=92
72428ef5-6273-4a34-be51-d5b0e0693f02,Roldán,Dog,Labrador Retriever,2010-10-11,38,https://placedog.net/500/400?id=93
e9ab1d34-49cb-4a84-a26d-d40da729fcf2,Evita,Rabbit,Dutch,2020-01-14,152,https://placedog.net/500/400?id=94
5a9287a1-5a1b-4138-9822-e735ce7b359c,Augusto,Rabbit,Rex,2018-09-29,94,https://placedog.net/500/400?id=95
0a668998-26a9-4b5d-8f9a-e2fbdb35817d,Celestina,Bird,Lovebird,2023-12-30,13,https://placedog.net/500/400?id=96
617af480-8e2b-492b-9a50-49a1b0760a21,Fanny,Dog,French Bulldog,2013-12-03,190,https://placedog.net/500/400?id=97
ef8ba797-2ac9-4529-a193-1b332876e6a1,Serafina,Bird,Budgerigar,2019-02-12,113,https://placedog.net/500/400?id=98
c5bf1f02-fee8-4bab-a021-a66f35753bb0,Jordán,Dog,French Bulldog,2010-12-25,108,https://placedog.net/500/400?id=99
38216b1c-b093-4cb3-9cac-185f4a10e375,Emiliana,Bird,Budgerigar,2011-09-05,94,https://placedog.net/500/400?id=100
d1132dbc-a952-41d3-90c4-a4a1da2f5555,Noa,Dog,German Shepherd,2024-01-11,1,https://placedog.net/500/400?id=101
9f00c6b7-4643-42c2-9858-cb238f37712b,Roque,Bird,Cockatiel,2020-12-28,14,https://placedog.net/500/400?id=102
2fe009cd-e4d0-401d-9fd2-dfba1772ab80,Gustavo,Rabbit,Mini Rex,2014-02-27,43,https://placedog.net/500/400?id=103
9daf1784-dbe8-4dec-8dd3-375ff23b9149,Felicidad,Dog,Bulldog,2018-03-10,125,https://placedog.net/500/400?id=104
157a6587-34c5-4800-aff5-08547004d6a0,Simón,Cat,Bengal,2025-04-15,157,https://placedog.net/500/400?id=105
c9d2fc89-b60d-4e6f-bd6f-4d30dde3fc0c,Pacífica,Dog,French Bulldog,2018-02-06,163,https://placedog.net/500/400?id=106
d36dbada-fbda-4652-869e-be0d7368103f,Josué,Rabbit,Lionhead,2016-03-01,186,https://placedog.net/500/400?id=107
7df13d88-6300-4068-855c-848bac7d1010,Ignacio,Dog,Labrador Retriever,2017-04-09,122,https://placedog.net/500/400?id=108
cc2cec09-1afe-4950-ac24-2c5bbe67aff7,Joaquina,Rabbit,Rex,2024-03-02,148,https://placedog.net/500/400?id=109
5997755e-fcce-4d41-9dd6-7e02695e6de9,Leocadia,Rabbit,Mini Rex,2014-01-25,8,https://placedog.net/500/400?id=110
0dc3ffa4-24e7-4e83-87bf-321a11e44f02,Macaria,Dog,German Shepherd,2013-11-13,16,https://placedog.net/500/400?id=111
ba35e952-62e6-4b90-b55a-2a2ced5c185c,Teobaldo,Dog,Labrador Retriever,2013-12-01,157,https://placedog.net/500/400?id=112
b771ed92-cdbe-4d51-ae79-3be6b76b05bd,Amanda,Cat,Persian,2020-06-25,195,https://placedog.net/500/400?id=113
4dcecbb1-b38a-4bfd-bbc2-49fb51d6f0a7,Sebastian,Bird,Budgerigar,2019-12-01,12,https://placedog.net/500/400?id=114
f07846dd-d80a-480a-9ae4-a81364473167,Gala,Dog,Bulldog,2023-11-04,166,https://placedog.net/500/400?id=115
92295348-6358-4878-925b-157f18412bf4,Isaura,Bird,Lovebird,2017-12-30,56,https://placedog.net/500/400?id=116
a7554e99-489f-4330-b4c3-23905f4b992e,Encarnacion,Rabbit,Lop,2011-09-26,181,https://placedog.net/500/400?id=117
4237c6a6-eaff-42f6-ab32-0c74b188e1ee,Reyes,Bird,Cockatiel,2013-01-05,58,https://placedog.net/500/400?id=118
d47352a0-3204-4195-9c68-d5f68ea4a509,Saturnino,Bird,Parrot,2020-12-28,73,https://placedog.net/500/400?id=119
a3b16145-be5c-402d-b598-dc54ff3eed84,Sandalio,Rabbit,Dutch,2021-07-06,200,https://placedog.net/500/400?id=120
faad4071-af1e-4031-889f-ef29bca63742,Reyes,Dog,French Bulldog,2016-02-09,23,https://placedog.net/500/400?id=121
71490a65-9a76-4776-a9ef-0687cd0bc543,Teobaldo,Cat,Maine Coon,2024-03-18,14,https://placedog.net/500/400?id=122
696e5041-603a-4697-b6c2-41fb86bc5cd4,Benita,Dog,German Shepherd,2014-07-07,101,https://placedog.net/500/400?id=123
6dd5067a-be4b-4b7a-a1f4-a46e84874f33,Andrea,Rabbit,Lop,2023-04-05,25,https://placedog.net/500/400?id=124
b10b9200-3c10-4e17-b0ae-d300d8f086a4,Iker,Rabbit,Lop,2023-12-20,20,https://placedog.net/500/400?id=125
ef380372-42ee-418a-9eb9-80c3274d9075,Rodolfo,Dog,Golden Retriever,2023-10-16,32,https://placedog.net/500/400?id=126
ad10aeca-d76c-4a26-b23b-22c5938a0d83,Anunciación,Bird,Lovebird,2025-07-08,184,https://placedog.net/500/400?id=127
3387704f-b36f-4bee-87b0-014ae40fc43f,Carmelo,Rabbit,Lop,2015-11-17,197,https://placedog.net/500/400?id=128
b28c54d7-98e6-433a-9a8b-c72019a0fe1b,Lara,Bird,Cockatiel,2017-05-10,149,https://placedog.net/500/400?id=129
19a70703-269f-4587-af8d-67d0ca260208,Juan Carlos,Dog,Bulldog,2016-05-03,191,https://placedog.net/500/400?id=130
f46f8382-58bc-4698-b2dc-66ec4f1c9378,Modesta,Dog,Labrador Retriever,2020-12-18,14,https://placedog.net/500/400?id=131
f02cb1cc-92df-4970-910a-1a5a81d743cb,Samu,Cat,Sphynx,2021-08-30,159,https://placedog.net/500/400?id=132
fdb7f204-d7b8-4f49-ac1b-1da07cb57c7f,Celestino,Cat,Sphynx,2014-04-24,70,https://placedog.net/500/400?id=133
2a1814ed-1266-4acd-ac14-0caef309bfc9,Malena,Bird,Cockatiel,2018-11-05,60,https://placedog.net/500/400?id=134
e95eefe9-77a3-4227-8448-6a06dcb066b3,Amelia,Rabbit,Lop,2011-03-11,178,https://placedog.net/500/400?id=135
6ea08047-f1a2-4636-85d4-9b2e64fb177e,Rogelio,Rabbit,Rex,2022-09-16,138,https://placedog.net/500/400?id=136
8906e6cc-1e5f-4872-8c94-c06917c85b24,Priscila,Dog,Labrador Retriever,2022-05-13,7,https://placedog.net/500/400?id=137
1786811f-66d5-47ab-8c2e-7729d7f6c5b7,Iris,Dog,German Shepherd,2016-05-27,137,https://placedog.net/500/400?id=138
e10882cf-0bbf-4093-9edb-eb69a1551e7a,Alba,Bird,Parrot,2020-06-09,74,https://placedog.net/500/400?id=139
6d63ebd9-0e2c-4759-a2c6-e1fbcda46379,Isaura,Dog,Bulldog,2014-07-16,22,https://placedog.net/500/400?id=140
cab0a325-2ae1-483a-b1bc-ca6fb4370c87,Candelaria,Rabbit,Lop,2025-01-22,3,https://placedog.net/500/400?id=141
163e07fc-9059-4538-b8b3-0ff98f2a8eea,Nieves,Dog,Bulldog,2021-06-10,87,https://placedog.net/500/400?id=142
31abdb1c-9e7a-4108-af5b-5af19bc32ac8,Teresa,Bird,Canary,2014-11-12,59,https://placedog.net/500/400?id=143
196938a1-78dc-43e3-b821-e8e22d3ea617,Eugenio,Rabbit,Lop,2013-09-30,14,https://placedog.net/500/400?id=144
2958a612-24a5-4572-b285-ff73decace37,Chelo,Bird,Canary,2012-01-03,159,https://placedog.net/500/400?id=145
881f79ae-b277-4079-9823-e9a32d14bca2,Inmaculada,Cat,Sphynx,2013-05-18,127,https://placedog.net/500/400?id=146
9a20654d-e7ff-4c0d-98db-01fefe3eee1f,Amando,Cat,Siamese,2016-11-04,147,https://placedog.net/500/400?id=147
91e9d878-dc19-4f8a-aff3-d997df659d00,Saturnina,Dog,French Bulldog,2012-06-25,54,https://placedog.net/500/400?id=148
c090a76f-36de-4236-93a6-10695e55bf83,Tomás,Rabbit,Lop,2021-04-27,150,https://placedog.net/500/400?id=149
48f0e628-52b8-474b-ad1f-761b287abf0b,Susana,Cat,Siamese,2022-01-12,84,https://placedog.net/500/400?id=150
c1d45a81-a639-4d4d-b087-db9678270a2c,Esther,Dog,Golden Retriever,2016-11-21,132,https://placedog.net/500/400?id=151
621f1494-b775-4c86-b8e9-3714069228db,María Luisa,Rabbit,Lionhead,2019-05-29,157,https://placedog.net/500/400?id=152
bf9ba10a-e43b-425e-8672-457a94697ce3,Fulgencio,Cat,Sphynx,2018-12-31,157,https://placedog.net/500/400?id=153
ca231c74-6052-47de-8106-a65d67c6c331,Reynaldo,Cat,Bengal,2019-02-07,8,https://placedog.net/500/400?id=154
363cf5db-caff-4933-b043-7006f84dfe19,Calisto,Rabbit,Lop,2016-03-08,115,https://placedog.net/500/400?id=155
afc03fbf-7d41-4a54-a064-3f86de516383,Remigio,Cat,Sphynx,2011-10-08,38,https://placedog.net/500/400?id=156
0d6b7e13-232f-4fad-a793-97b405a23871,Perlita,Bird,Canary,2017-09-25,182,https://placedog.net/500/400?id=157
542c208b-c914-4b17-8ef3-c68024a01098,Candelario,Dog,Bulldog,2020-11-01,149,https://placedog.net/500/400?id=158
42a6a8c5-5936-4791-88ae-1cb932287cc1,Abril,Bird,Budgerigar,2019-08-06,5,https://placedog.net/500/400?id=159
1560c02d-3509-4c0e-857a-dd72c5252c39,Prudencio,Cat,Maine Coon,2015-06-01,101,https://placedog.net/500/400?id=160
a53b0160-e962-40d7-b31f-129379036b7d,Gastón,Bird,Parrot,2022-11-18,51,https://placedog.net/500/400?id=161
9931202b-f5ff-4b10-be63-30fb0330aa30,José Mari,Cat,Siamese,2014-03-18,150,https://placedog.net/500/400?id=162
397c5fac-4d53-4dfe-85f6-b795e43a464e,Roxana,Cat,Sphynx,2020-06-28,128,https://placedog.net/500/400?id=163
33efbdd0-e9a5-4fe0-a826-7bb8541e24f7,Teófila,Cat,Maine Coon,2019-02-24,124,https://placedog.net/500/400?id=164
77a360a3-2a9c-4c89-ae65-876ff38e9899,Horacio,Rabbit,Lop,2015-05-25,149,https://placedog.net/500/400?id=165
e47f2856-5f36-420e-9753-2736626ea194,Leonel,Dog,German Shepherd,2019-12-02,119,https://placedog.net/500/400?id=166
dbadbfb9-3223-4674-bf37-c5e4b9129b7e,Renato,Cat,Persian,2013-10-04,3,https://placedog.net/500/400?id=167
aa9b571e-cae6-4dbd-a3cc-4dd8c7be3a8b,Odalys,Cat,Maine Coon,2023-10-26,97,https://placedog.net/500/400?id=168
317d8425-af47-4a22-a5cf-15d64cc82be5,Dani,Bird,Cockatiel,2015-01-23,112,https://placedog.net/500/400?id=169
a2c76698-22de-4c83-b779-fe48a05e3104,Roxana,Bird,Parrot,2017-04-29,111,https://placedog.net/500/400?id=170
c56d04c5-aed0-4aee-a758-10557ce72991,Maricruz,Rabbit,Dutch,2019-02-26,152,https://placedog.net/500/400?id=171
5de516de-05c6-4d82-a72d-d4b12ec9f32b,Esperanza,Bird,Lovebird,2014-10-14,109,https://placedog.net/500/400?id=172
30120c5e-4ea4-4ef6-b145-de3d49ecaab8,Mateo,Rabbit,Lop,2016-12-24,18,https://placedog.net/500/400?id=173
8116a69e-36c5-481d-a767-17f55103706d,Ariel,Bird,Budgerigar,2016-02-22,12,https://placedog.net/500/400?id=174
6456f760-461d-4193-9102-8384c7e8933f,Clímaco,Bird,Canary,2024-03-18,10,https://placedog.net/500/400?id=175
217275c6-0e37-45c5-a52e-8fafd7aa9a57,Yolanda,Rabbit,Lionhead,2012-10-06,118,https://placedog.net/500/400?id=176
af6c08a0-05e9-41f4-9d67-4ecc7efac1fc,Amada,Cat,Siamese,2015-09-08,102,https://placedog.net/500/400?id=177
6215d8f2-9ce5-476d-b9d4-0f49e8e141d1,Adolfo,Rabbit,Lop,2013-02-21,16,https://placedog.net/500/400?id=178
0a31309d-b892-45c4-a04a-26d6096e6684,Carmelita,Cat,Bengal,2015-07-27,80,https://placedog.net/500/400?id=179
11fe8d1a-a869-455d-bf74-414ab5eac212,Jose Ignacio,Dog,German Shepherd,2010-11-03,45,https://placedog.net/500/400?id=180
11009ffc-e612-4012-afe5-b5e6820a7bc4,Dalila,Cat,Sphynx,2021-03-19,118,https://placedog.net/500/400?id=181
f7b309de-851c-4e93-a43b-be139fff4625,Rolando,Cat,Bengal,2018-03-15,83,https://placedog.net/500/400?id=182
90888dae-29ad-4b7b-b321-031390a8bf93,Hipólito,Dog,Golden Retriever,2014-09-12,149,https://placedog.net/500/400?id=183
8490f736-01d9-4007-9390-fc0041015b87,Severiano,Dog,French Bulldog,2011-01-24,115,https://placedog.net/500/400?id=184
2d95f7c5-fde9-405d-9a6b-a5be0151ac12,Ana Belén,Dog,Golden Retriever,2013-05-24,139,https://placedog.net/500/400?id=185
3699ea01-f109-4621-ac49-4a5355bf9a66,Aníbal,Cat,Maine Coon,2019-02-04,30,https://placedog.net/500/400?id=186
27551eaa-8a4f-47f4-9df4-2cbc5e9fbd76,Jose Antonio,Cat,Siamese,2025-08-24,66,https://placedog.net/500/400?id=187
48d9e735-af83-495c-b951-0a67cfe63cb7,Poncio,Cat,Sphynx,2021-07-02,194,https://placedog.net/500/400?id=188
d12de849-5a18-4b86-8da8-a63d473b6f84,Roldán,Rabbit,Dutch,2020-12-04,44,https://placedog.net/500/400?id=189
22c9625c-d89e-46a3-85de-c69bfa2591fe,Raúl,Rabbit,Dutch,2012-12-10,20,https://placedog.net/500/400?id=190
e7e1aac2-274a-4816-8212-7cfe854b6c42,Sebastián,Bird,Cockatiel,2023-03-17,29,https://placedog.net/500/400?id=191
e4b523da-d66f-44c1-919a-8094ebb1aa7e,Alfonso,Bird,Canary,2017-06-06,108,https://placedog.net/500/400?id=192
4cf3cfe6-5cd3-4252-b009-927404f3f6f0,Maximiano,Rabbit,Dutch,2012-01-12,107,https://placedog.net/500/400?id=193
763c0ca9-4d77-47c6-b52e-e2af7829b563,Hernando,Dog,German Shepherd,2021-04-13,29,https://placedog.net/500/400?id=194
1adf30ce-643a-489c-9310-1e7c11386d0e,Telmo,Bird,Canary,2025-04-01,175,https://placedog.net/500/400?id=195
5125ccdc-5052-4748-ab55-78550d87dced,Patricio,Dog,Bulldog,2022-03-20,78,https://placedog.net/500/400?id=196
6e9213de-d081-4f90-9102-e24fd0cd07e7,Humberto,Bird,Lovebird,2013-04-29,196,https://placedog.net/500/400?id=197
4a5f9e5a-911f-492a-9e58-3baeb39ff650,Agustín,Rabbit,Lionhead,2012-10-12,197,https://placedog.net/500/400?id=198
a63490a6-dd45-4493-905e-aa1dbf4cd9f1,Miriam,Rabbit,Lop,2019-12-14,65,https://placedog.net/500/400?id=199
608a92c7-cf1b-44b8-8f80-4e22d5bebe11,Saturnina,Rabbit,Rex,2012-10-31,27,https://placedog.net/500/400?id=200
ebec5fd2-874c-4c5c-acc5-0330c930e316,Xavier,Rabbit,Lionhead,2017-05-22,51,https://placedog.net/500/400?id=201
7b71eb1d-6216-43a2-8be6-fd4c93e9eed2,Tiburcio,Bird,Cockatiel,2014-03-30,83,https://placedog.net/500/400?id=202
c8658987-1ce7-4a50-8ebf-173d9bce547e,Adriana,Cat,Bengal,2016-02-05,11,https://placedog.net/500/400?id=203
0781c4e7-3a1d-49ea-bf40-0167277174cb,Adolfo,Cat,Persian,2018-03-19,104,https://placedog.net/500/400?id=204
b3825daf-dc29-4e38-b2f2-b14b90befffe,Íñigo,Rabbit,Rex,2015-10-03,30,https://placedog.net/500/400?id=205
37f0e0b5-2196-4d55-8e49-7eb821017749,Leandro,Rabbit,Rex,2024-03-01,63,https://placedog.net/500/400?id=206
e543de67-d7fa-437b-88c3-63dadfcedb93,Crescencia,Rabbit,Dutch,2013-04-02,158,https://placedog.net/500/400?id=207
f61d7dfb-e2b4-4bd0-a103-ab65d84cca5c,Ainoa,Bird,Lovebird,2011-03-21,84,https://placedog.net/500/400?id=208
bf918fbc-74b2-490f-892d-501c2f1c14c8,Lucas,Cat,Sphynx,2015-06-16,85,https://placedog.net/500/400?id=209
e6744ed4-728b-4035-9591-1f37f9a8b269,Javi,Bird,Lovebird,2019-10-31,95,https://placedog.net/500/400?id=210
0aa644fc-cbe1-40db-a019-0a6d2a6c37a9,Áurea,Bird,Budgerigar,2012-04-28,99,https://placedog.net/500/400?id=211
6c50b924-06cc-45d6-a4b9-b12823d640dd,Ángela,Bird,Budgerigar,2024-11-04,18,https://placedog.net/500/400?id=212
8ab0c299-c5e9-49bc-b4e2-d503ef7d4acb,Enrique,Dog,French Bulldog,2019-11-18,131,https://placedog.net/500/400?id=213
ed829bb4-c585-4f43-a07f-66ec6a7a8035,Francisco Jose,Rabbit,Rex,2017-05-17,86,https://placedog.net/500/400?id=214
e22b8735-bdc3-4d98-aa49-6d0581569ac1,María Teresa,Bird,Parrot,2012-12-04,73,https://placedog.net/500/400?id=215
96f5c10c-563f-4be2-ace5-328e8f97597a,Toño,Cat,Maine Coon,2014-11-25,133,https://placedog.net/500/400?id=216
56855aac-7bdf-46b1-bfb0-0c2cf20b9c01,Maura,Cat,Bengal,2015-12-11,167,https://placedog.net/500/400?id=217
365f8ec4-3222-4f86-a64d-213fe041a565,Visitación,Cat,Siamese,2020-07-07,112,https://placedog.net/500/400?id=218
13543090-4c5e-4d4f-bb31-df3c26ee7bed,Marino,Rabbit,Lop,2012-01-10,65,https://placedog.net/500/400?id=219
c53b7340-7fe3-4a81-9cad-4417c2b4c085,Espiridión,Cat,Maine Coon,2025-04-23,23,https://placedog.net/500/400?id=220
c55ee177-6627-4f01-8612-96a8f0780af6,Nazaret,Bird,Parrot,2010-12-16,160,https://placedog.net/500/400?id=221
fb046468-31ac-452a-83e5-b692455c4d5d,Osvaldo,Cat,Bengal,2024-09-17,58,https://placedog.net/500/400?id=222
8ee457aa-4037-49eb-bcb0-59d3bf471382,Leonel,Cat,Persian,2016-01-08,200,https://placedog.net/500/400?id=223
97be682a-93da-4443-b509-052a25ef8704,Borja,Bird,Lovebird,2016-12-10,1,https://placedog.net/500/400?id=224
7592a3f1-9f66-44e0-b688-bbbbcff8b5b3,Obdulia,Rabbit,Lop,2013-12-27,192,https://placedog.net/500/400?id=225
4f14b834-432d-43b0-af93-081e176f194f,Antonia,Rabbit,Lionhead,2020-03-22,31,https://placedog.net/500/400?id=226
24526fcf-6f78-4374-b50d-731c50f54a72,Olivia,Rabbit,Rex,2014-01-24,19,https://placedog.net/500/400?id=227
6724ebe7-3a08-47b7-9225-c5e78f65dbf3,Reyes,Rabbit,Lionhead,2018-07-30,67,https://placedog.net/500/400?id=228
812b6e0d-fa73-4aa1-9618-63b8b3f0b850,Antonio,Dog,French Bulldog,2022-07-14,136,https://placedog.net/500/400?id=229
e6a7c2ac-e751-49d8-854d-11fdbccf56a4,Esteban,Bird,Budgerigar,2025-05-17,92,https://placedog.net/500/400?id=230
15ed0632-409b-4d7a-8290-2d589f36ba43,Nicanor,Cat,Siamese,2012-02-21,52,https://placedog.net/500/400?id=231
1512f868-49b0-4ae8-bad0-456af77b4227,Marciano,Cat,Sphynx,2015-01-10,186,https://placedog.net/500/400?id=232
58d5654f-03ad-4007-bc12-30195944d8b7,Lilia,Rabbit,Dutch,2017-12-27,81,https://placedog.net/500/400?id=233
b4b23dc6-2a16-4908-a415-5c9e72f3448b,Pilar,Cat,Bengal,2020-08-19,61,https://placedog.net/500/400?id=234
6c7c2580-7fd3-4bed-b481-102375df8621,Pilar,Cat,Bengal,2023-10-26,182,https://placedog.net/500/400?id=235
90e774bf-085f-4b0b-b4a7-22e1aa574aa4,Diego,Bird,Lovebird,2015-03-20,158,https://placedog.net/500/400?id=236
5b6bb7e9-5f97-4051-a144-f3754ecb8efb,Salomé,Bird,Budgerigar,2015-10-25,84,https://placedog.net/500/400?id=237
c87f3e3f-ae05-4b5a-850b-1c300626f0aa,Esmeralda,Rabbit,Lop,2011-11-21,8,https://placedog.net/500/400?id=238
7426b5d4-bbda-48a7-b5a2-12aeba76ac2a,Curro,Bird,Cockatiel,2019-04-21,140,https://placedog.net/500/400?id=239
95611533-f291-4420-a7f0-de181011cd59,Jacinto,Dog,Bulldog,2011-03-05,58,https://placedog.net/500/400?id=0
25bee3e4-dd52-4933-a14e-74df8c8a8588,Jessica,Rabbit,Lop,2020-01-05,179,https://placedog.net/500/400?id=1
ed41db73-9776-426f-8c83-af21cdbac3f9,Vicente,Dog,Golden Retriever,2013-09-12,76,https://placedog.net/500/400?id=2
b3677577-80fe-43fa-bee4-25299a2681b8,Gaspar,Bird,Budgerigar,2023-07-15,62,https://placedog.net/500/400?id=3
31987422-60e4-4d2b-852b-9b1130f4df62,Pilar,Dog,Labrador Retriever,2020-08-20,37,https://placedog.net/500/400?id=4
7c1de44d-ea38-49ca-a752-4a315133c24e,Blanca,Dog,French Bulldog,2012-11-10,107,https://placedog.net/500/400?id=5
